Order ID,Order Date,Product Name,Sub-Category,Region,Sales,Profit,Discount,Quantity,Year,Month,YearMonth
CA-2016-104276,2016-11-27,KI Adjustable-Height Table,Tables,South,331.023,-114.3534,0.45,7,2016,11,2016-11
CA-2016-120369,2016-10-28,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furnishings,East,756.8,75.68,0.0,5,2016,10,2016-10
CA-2014-118276,2014-12-29,"Master Caster Door Stop, Large Brown",Furnishings,Central,8.736,-4.8048,0.6,3,2014,12,2014-12
CA-2015-136658,2015-09-10,Manco Dry-Lighter Erasable Highlighter,Art,East,6.08,2.0672,0.0,2,2015,9,2015-09
CA-2017-137414,2017-10-02,Dax Clear Box Frame,Furnishings,West,17.46,5.9364,0.0,2,2017,10,2017-10
CA-2017-137414,2017-10-02,Ricoh - Ink Collector Unit for GX3000 Series Printers,Machines,West,369.16,32.3015,0.2,11,2017,10,2017-10
CA-2016-143476,2016-09-11,"Crayola Anti Dust Chalk, 12/Pack",Art,West,2.912,0.91,0.2,2,2016,9,2016-09
CA-2016-143476,2016-09-11,Xerox 1976,Paper,West,20.736,7.2576,0.2,4,2016,9,2016-09
CA-2016-143476,2016-09-11,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Paper,West,9.568,2.99,0.2,2,2016,9,2016-09
US-2016-119046,2016-06-02,Riverleaf Stik-Withit Designer Note Cubes,Paper,West,30.18,13.8828,0.0,3,2016,6,2016-06
US-2016-119046,2016-06-02,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Binders,West,51.648,18.7224,0.2,12,2016,6,2016-06
US-2016-119046,2016-06-02,Acco Translucent Poly Ring Binders,Binders,West,11.232,3.9312,0.2,3,2016,6,2016-06
CA-2017-154949,2017-10-15,Avery 478,Labels,West,14.73,7.2177,0.0,3,2017,10,2017-10
CA-2015-103072,2015-09-27,Newell 321,Art,Central,16.4,4.756,0.0,5,2015,9,2015-09
CA-2015-103072,2015-09-27,Xerox 1996,Paper,Central,25.92,12.4416,0.0,4,2015,9,2015-09
CA-2015-150770,2015-05-03,Newell 317,Art,West,8.82,2.5578,0.0,3,2015,5,2015-05
CA-2015-150770,2015-05-03,Ibico Recycled Linen-Style Covers,Binders,West,62.496,21.8736,0.2,2,2015,5,2015-05
CA-2015-150770,2015-05-03,Logitech Gaming G510s - Keyboard,Accessories,West,339.96,122.3856,0.0,4,2015,5,2015-05
CA-2015-150770,2015-05-03,GBC Linen Binding Covers,Binders,West,49.568,17.3488,0.2,2,2015,5,2015-05
CA-2017-154760,2017-01-09,Ibico Hi-Tech Manual Binding System,Binders,East,274.491,-228.7425,0.7,3,2017,1,2017-01
US-2017-104437,2017-01-27,Jensen SMPS-640 - speaker phone,Phones,East,137.94,35.8644,0.0,3,2017,1,2017-01
CA-2017-113075,2017-09-02,Kingston Digital DataTraveler 32GB USB 2.0,Accessories,Central,40.68,-7.119,0.2,3,2017,9,2017-09
CA-2016-109953,2016-07-14,Panasonic Kx-TS550,Phones,West,110.376,12.4173,0.2,3,2016,7,2016-07
CA-2016-109953,2016-07-14,Holmes 99% HEPA Air Purifier,Appliances,West,151.62,50.0346,0.0,7,2016,7,2016-07
CA-2016-109953,2016-07-14,Deflect-O Glasstique Clear Desk Accessories,Furnishings,West,30.8,10.164,0.0,4,2016,7,2016-07
CA-2017-127397,2017-02-24,Xerox 1988,Paper,East,123.92,38.725,0.2,5,2017,2,2017-02
CA-2017-127397,2017-02-24,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Accessories,East,1319.8,214.4675,0.2,5,2017,2,2017-02
CA-2014-157546,2014-07-20,Clear Mylar Reinforcing Strips,Binders,West,89.712,30.2778,0.2,6,2014,7,2014-07
CA-2014-157546,2014-07-20,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Paper,West,22.83,10.7301,0.0,3,2014,7,2014-07
CA-2017-153843,2017-03-13,GBC VeloBind Cover Sets,Binders,East,30.88,15.44,0.0,2,2017,3,2017-03
CA-2017-153843,2017-03-13,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Appliances,East,465.16,120.9416,0.0,2,2017,3,2017-03
CA-2017-153843,2017-03-13,Strathmore Photo Mount Cards,Paper,East,27.12,12.4752,0.0,4,2017,3,2017-03
CA-2016-137337,2016-03-08,Coloredge Poster Frame,Furnishings,East,113.6,44.304,0.0,8,2016,3,2016-03
CA-2016-137337,2016-03-08,Xerox 1993,Paper,East,12.96,6.3504,0.0,2,2016,3,2016-03
CA-2016-137337,2016-03-08,Satellite Sectional Post Binders,Binders,East,69.456,22.5732,0.2,2,2016,3,2016-03
CA-2014-138737,2014-12-07,Newell 32,Art,West,8.64,2.4192,0.0,3,2014,12,2014-12
CA-2016-164924,2016-07-10,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Machines,East,341.991,-319.1916,0.7,3,2016,7,2016-07
CA-2016-101651,2016-12-24,"Eldon 200 Class Desk Accessories, Smoke",Furnishings,West,43.96,18.4632,0.0,7,2016,12,2016-12
CA-2016-101651,2016-12-24,Staple envelope,Envelopes,West,39.76,18.6872,0.0,7,2016,12,2016-12
CA-2017-136651,2017-04-23,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furnishings,West,66.36,26.544,0.0,7,2017,4,2017-04
CA-2017-136651,2017-04-23,GBC Durable Plastic Covers,Binders,West,92.88,30.186,0.2,6,2017,4,2017-04
CA-2017-136651,2017-04-23,Eldon 500 Class Desk Accessories,Furnishings,West,24.14,7.9662,0.0,2,2017,4,2017-04
CA-2017-118892,2017-08-17,HON 5400 Series Task Chairs for Big and Tall,Chairs,East,4416.174,-630.882,0.3,9,2017,8,2017-08
US-2017-151127,2017-05-22,SANFORD Major Accent Highlighters,Art,West,49.56,18.8328,0.0,7,2017,5,2017-05
CA-2017-145807,2017-02-09,Sensible Storage WireTech Storage Systems,Storage,West,354.9,17.745,0.0,5,2017,2,2017-02
US-2014-127978,2014-03-03,Avery 495,Labels,East,15.12,4.914,0.2,3,2014,3,2014-03
US-2014-127978,2014-03-03,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Bookcases,East,302.45,-199.617,0.5,5,2014,3,2014-03
US-2014-127978,2014-03-03,Eldon Shelf Savers Cubes and Bins,Storage,East,44.672,-10.0512,0.2,8,2014,3,2014-03
CA-2015-158491,2015-06-04,Logitech Wireless Anywhere Mouse MX for PC and Mac,Accessories,West,119.98,35.994,0.0,2,2015,6,2015-06
CA-2015-158491,2015-06-04,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Accessories,West,989.97,395.988,0.0,3,2015,6,2015-06
CA-2016-116764,2016-08-27,Avery 484,Labels,South,9.216,3.3408,0.2,4,2016,8,2016-08
CA-2016-152457,2016-09-12,Xerox 1991,Paper,Central,68.52,31.5192,0.0,3,2016,9,2016-09
CA-2016-152730,2016-05-30,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Appliances,Central,364.74,109.422,0.0,3,2016,5,2016-05
CA-2016-152730,2016-05-30,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furnishings,Central,47.4,21.33,0.0,5,2016,5,2016-05
CA-2016-152730,2016-05-30,Eldon Simplefile Box Office,Storage,Central,49.76,13.9328,0.0,4,2016,5,2016-05
CA-2016-152730,2016-05-30,Newell 333,Art,Central,5.56,1.4456,0.0,2,2016,5,2016-05
CA-2016-152730,2016-05-30,Xerox 1915,Paper,Central,629.1,301.968,0.0,6,2016,5,2016-05
CA-2016-152730,2016-05-30,Newell 343,Art,Central,14.7,3.969,0.0,5,2016,5,2016-05
CA-2016-152730,2016-05-30,Xerox 217,Paper,Central,45.36,21.7728,0.0,7,2016,5,2016-05
CA-2016-152730,2016-05-30,VTech DS6151,Phones,Central,125.99,35.2772,0.0,1,2016,5,2016-05
CA-2017-137001,2017-06-10,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Art,West,14.7,4.116,0.0,7,2017,6,2017-06
CA-2017-156363,2017-10-22,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Phones,East,32.7,-6.54,0.4,5,2017,10,2017-10
CA-2017-156363,2017-10-22,#6 3/4 Gummed Flap White Envelopes,Envelopes,East,31.68,11.088,0.2,4,2017,10,2017-10
CA-2017-122056,2017-06-13,Boston 1799 Powerhouse Electric Pencil Sharpener,Art,South,181.86,50.9208,0.0,7,2017,6,2017-06
US-2014-143721,2014-11-23,Office Star Flex Back Scooter Chair with White Frame,Chairs,Central,155.372,-35.5136,0.3,2,2014,11,2014-11
CA-2017-122987,2017-08-16,Recycled Easel Ring Binders,Binders,South,13.428,-11.19,0.7,3,2017,8,2017-08
CA-2017-122987,2017-08-16,Acco Perma 3000 Stacking Storage Drawers,Storage,South,67.136,-0.8392,0.2,4,2017,8,2017-08
CA-2016-133368,2016-01-14,Xerox 1882,Paper,South,89.568,32.4684,0.2,2,2016,1,2016-01
CA-2016-133368,2016-01-14,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furnishings,South,315.776,31.5776,0.2,8,2016,1,2016-01
CA-2016-123337,2016-09-16,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Bookcases,West,273.666,-12.8784,0.15,2,2016,9,2016-09
CA-2016-123337,2016-09-16,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,West,17.48,4.5448,0.0,4,2016,9,2016-09
US-2016-150357,2016-10-10,Martin-Yale Premier Letter Opener,Supplies,South,20.608,-4.3792,0.2,2,2016,10,2016-10
US-2016-150357,2016-10-10,Presstex Flexible Ring Binders,Binders,South,4.095,-2.73,0.7,3,2016,10,2016-10
CA-2015-144519,2015-11-13,Panasonic KX TS3282W Corded phone,Phones,West,339.96,42.495,0.2,5,2015,11,2015-11
CA-2015-144519,2015-11-13,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furnishings,West,63.98,21.7532,0.0,7,2015,11,2015-11
CA-2014-120670,2014-11-02,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Accessories,South,799.92,239.976,0.2,10,2014,11,2014-11
CA-2016-157217,2016-07-19,Griffin GC36547 PowerJolt SE Lightning Charger,Phones,West,35.984,4.498,0.2,2,2016,7,2016-07
CA-2016-157217,2016-07-19,Logitech G35 7.1-Channel Surround Sound Headset,Accessories,West,389.97,132.5898,0.0,3,2016,7,2016-07
CA-2016-108224,2016-05-14,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Accessories,West,185.528,48.7011,0.2,7,2016,5,2016-05
CA-2015-162782,2015-02-21,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders,East,2541.98,1270.99,0.0,2,2015,2,2015-02
CA-2017-159282,2017-10-16,Swingline SM12-08 MicroCut Jam Free Shredder,Machines,West,599.985,-479.988,0.7,5,2017,10,2017-10
CA-2017-155936,2017-06-22,Wilson Jones Standard D-Ring Binders,Binders,Central,3.036,-5.0094,0.8,3,2017,6,2017-06
CA-2017-169439,2017-09-09,"BIC Brite Liner Highlighters, Chisel Tip",Art,East,25.92,3.888,0.2,5,2017,9,2017-09
CA-2017-169439,2017-09-09,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furnishings,East,66.112,-9.0904,0.2,2,2017,9,2017-09
CA-2017-151183,2017-10-14,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Accessories,West,46.36,15.2988,0.0,4,2017,10,2017-10
CA-2016-149965,2016-06-20,Imation 30456 USB Flash Drive 8GB,Accessories,Central,6.9,0.552,0.0,1,2016,6,2016-06
CA-2016-149965,2016-06-20,"Executive Impressions 13"" Clairmont Wall Clock",Furnishings,Central,57.69,23.6529,0.0,3,2016,6,2016-06
CA-2014-158281,2014-09-02,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Machines,Central,559.71,-121.2705,0.4,3,2014,9,2014-09
CA-2016-153661,2016-01-30,"File Shuttle II and Handi-File, Black",Storage,West,305.01,76.2525,0.0,9,2016,1,2016-01
CA-2016-153661,2016-01-30,GBC Wire Binding Strips,Binders,West,50.784,17.7744,0.2,2,2016,1,2016-01
CA-2016-153661,2016-01-30,Avery 512,Labels,West,26.01,12.2247,0.0,9,2016,1,2016-01
CA-2017-109183,2017-12-04,Okidata C610n Printer,Machines,South,649.0,-272.58,0.5,2,2017,12,2017-12
CA-2016-113656,2016-01-23,"DAX Cubicle Frames, 8-1/2 x 11",Furnishings,West,59.99,21.5964,0.0,7,2016,1,2016-01
CA-2015-148964,2015-05-26,"DAX Metal Frame, Desktop, Stepped-Edge",Furnishings,West,20.24,7.8936,0.0,1,2015,5,2015-05
CA-2014-111899,2014-05-04,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Art,Central,37.84,2.838,0.2,2,2014,5,2014-05
CA-2014-111899,2014-05-04,OIC Thumb-Tacks,Fasteners,Central,5.472,1.8468,0.2,6,2014,5,2014-05
CA-2015-101126,2015-02-10,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Storage,East,77.24,7.724,0.2,5,2015,2,2015-02
CA-2014-163468,2014-11-18,BPI Conference Tables,Tables,Central,292.1,-175.26,0.5,4,2014,11,2014-11
CA-2014-163468,2014-11-18,Dana Swing-Arm Lamps,Furnishings,Central,8.544,-7.476,0.6,2,2014,11,2014-11
CA-2014-163468,2014-11-18,Hon 4-Shelf Metal Bookcases,Bookcases,Central,424.116,-30.294,0.3,6,2014,11,2014-11
CA-2014-163468,2014-11-18,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Binders,Central,2.892,-4.9164,0.8,3,2014,11,2014-11
CA-2014-163468,2014-11-18,Fellowes Stor/Drawer Steel Plus Storage Drawers,Storage,Central,381.72,-66.801,0.2,5,2014,11,2014-11
US-2017-117450,2017-09-04,"Global Value Steno Chair, Gray",Chairs,South,97.184,6.074,0.2,2,2017,9,2017-09
US-2017-117450,2017-09-04,Xerox 213,Paper,South,10.368,3.6288,0.2,2,2017,9,2017-09
CA-2014-137274,2014-03-29,Bush Advantage Collection Racetrack Conference Table,Tables,Central,890.841,-152.7156,0.3,3,2014,3,2014-03
CA-2016-144092,2016-11-05,KeyTronic E03601U1 - Keyboard - Beige,Accessories,West,72.0,12.96,0.0,4,2016,11,2016-11
CA-2016-144092,2016-11-05,Harbour Creations 67200 Series Stacking Chairs,Chairs,West,113.888,9.9652,0.2,2,2016,11,2016-11
CA-2016-144092,2016-11-05,"Strathmore #10 Envelopes, Ultimate White",Envelopes,West,158.13,77.4837,0.0,3,2016,11,2016-11
CA-2017-112172,2017-06-10,Plymouth Boxed Rubber Bands by Plymouth,Fasteners,East,14.13,0.7065,0.0,3,2017,6,2017-06
CA-2015-121699,2015-08-10,GBC Binding covers,Binders,Central,64.75,29.1375,0.0,5,2015,8,2015-08
CA-2015-162761,2015-10-09,Zipper Ring Binder Pockets,Binders,South,1.872,-1.3104,0.7,2,2015,10,2015-10
CA-2015-162761,2015-10-09,Clear Mylar Reinforcing Strips,Binders,South,11.214,-8.5974,0.7,2,2015,10,2015-10
CA-2015-162761,2015-10-09,Avery Hi-Liter Smear-Safe Highlighters,Art,South,37.376,7.4752,0.2,8,2015,10,2015-10
CA-2016-121377,2016-05-28,Wilson Electronics DB Pro Signal Booster,Phones,Central,286.4,25.06,0.2,1,2016,5,2016-05
CA-2017-115322,2017-05-11,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Art,East,43.92,12.7368,0.0,3,2017,5,2017-05
CA-2016-132066,2016-10-16,Chromcraft Rectangular Conference Tables,Tables,East,142.182,-37.9152,0.4,1,2016,10,2016-10
CA-2017-158120,2017-11-17,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Paper,West,19.608,6.6177,0.2,3,2017,11,2017-11
CA-2017-158120,2017-11-17,Avery Reinforcements for Hole-Punch Pages,Binders,West,4.158,-3.465,0.7,7,2017,11,2017-11
CA-2017-100097,2017-11-26,Plantronics Calisto P620-M USB Wireless Speakerphone System,Phones,East,979.95,264.5865,0.0,5,2017,11,2017-11
CA-2017-100097,2017-11-26,"DataProducts Ampli Magnifier Task Lamp, Black,",Furnishings,East,135.3,37.884,0.0,5,2017,11,2017-11
CA-2017-167626,2017-09-03,"""While you Were Out"" Message Book, One Form per Page",Paper,Central,8.904,3.339,0.2,3,2017,9,2017-09
CA-2017-167626,2017-09-03,Hypercom P1300 Pinpad,Accessories,Central,100.8,21.42,0.2,2,2017,9,2017-09
US-2017-126053,2017-12-05,Magnifier Swing Arm Lamp,Furnishings,East,41.96,10.9096,0.0,2,2017,12,2017-12
US-2017-126053,2017-12-05,Self-Adhesive Removable Labels,Labels,East,9.45,4.536,0.0,3,2017,12,2017-12
US-2017-128447,2017-11-10,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Appliances,West,400.8,112.224,0.0,5,2017,11,2017-11
US-2017-128447,2017-11-10,GBC VeloBinder Manual Binding System,Binders,West,28.792,10.0772,0.2,1,2017,11,2017-11
US-2014-131275,2014-03-18,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furnishings,West,111.0,14.43,0.0,2,2014,3,2014-03
US-2014-131275,2014-03-18,Swingline SM12-08 MicroCut Jam Free Shredder,Machines,West,1279.968,415.9896,0.2,4,2014,3,2014-03
US-2014-131275,2014-03-18,Tennsco 6- and 18-Compartment Lockers,Storage,West,1856.19,334.1142,0.0,7,2014,3,2014-03
CA-2016-149349,2016-11-12,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furnishings,Central,22.752,-8.532,0.6,6,2016,11,2016-11
CA-2017-115119,2017-10-26,Cisco Small Business SPA 502G VoIP phone,Phones,East,61.542,-13.3341,0.4,1,2017,10,2017-10
CA-2017-115119,2017-10-26,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Binders,East,81.438,-65.1504,0.7,7,2017,10,2017-10
CA-2015-125563,2015-04-11,Executive Impressions Supervisor Wall Clock,Furnishings,South,67.36,10.104,0.2,2,2015,4,2015-04
CA-2015-125563,2015-04-11,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furnishings,South,54.528,14.3136,0.2,3,2015,4,2015-04
CA-2015-113152,2015-12-25,Plantronics Savi W720 Multi-Device Wireless Headset System,Accessories,East,843.9,371.316,0.0,2,2015,12,2015-12
CA-2015-113152,2015-12-25,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Bookcases,East,449.568,56.196,0.2,2,2015,12,2015-12
CA-2017-165155,2017-09-21,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Storage,West,15.51,3.8775,0.0,1,2017,9,2017-09
CA-2014-163412,2014-12-20,Harbour Creations 67200 Series Stacking Chairs,Chairs,East,192.186,36.3018,0.1,3,2014,12,2014-12
CA-2015-159590,2015-07-18,Newell 32,Art,East,5.76,1.6128,0.0,2,2015,7,2015-07
CA-2014-116190,2014-07-26,"Metal Folding Chairs, Beige, 4/Carton",Chairs,South,67.88,18.3276,0.0,2,2014,7,2014-07
CA-2014-116190,2014-07-26,Avery 485,Labels,South,162.89,76.5583,0.0,13,2014,7,2014-07
CA-2014-116190,2014-07-26,"DAX Cubicle Frames, 8-1/2 x 11",Furnishings,South,25.71,9.2556,0.0,3,2014,7,2014-07
CA-2014-168473,2014-12-26,Fellowes Bankers Box Stor/Drawer Steel Plus,Storage,East,191.88,19.188,0.0,6,2014,12,2014-12
CA-2017-168389,2017-12-11,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,South,721.875,-420.0,0.45,6,2017,12,2017-12
CA-2017-168389,2017-12-11,Motorola HK250 Universal Bluetooth Headset,Phones,South,73.568,-16.5528,0.2,4,2017,12,2017-12
CA-2017-168389,2017-12-11,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Art,South,13.584,1.3584,0.2,1,2017,12,2017-12
CA-2017-168389,2017-12-11,"Global Geo Office Task Chair, Gray",Chairs,South,64.784,-12.147,0.2,1,2017,12,2017-12
CA-2014-130421,2014-03-03,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,Central,176.772,-459.6072,0.8,3,2014,3,2014-03
CA-2017-142125,2017-10-21,GBC Instant Report Kit,Binders,Central,38.82,19.41,0.0,6,2017,10,2017-10
CA-2017-142125,2017-10-21,Acco 3-Hole Punch,Binders,Central,21.9,10.512,0.0,5,2017,10,2017-10
CA-2017-141138,2017-11-10,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Accessories,West,111.79,43.5981,0.0,7,2017,11,2017-11
CA-2017-152135,2017-03-16,Geemarc AmpliPOWER60,Phones,East,445.44,-81.664,0.4,8,2017,3,2017-03
CA-2016-151974,2016-09-22,Avery 476,Labels,East,16.52,5.369,0.2,5,2016,9,2016-09
CA-2017-154102,2017-02-06,Xerox 1947,Paper,West,29.9,13.455,0.0,5,2017,2,2017-02
CA-2015-139780,2015-12-31,Fellowes Presentation Covers for Comb Binding Machines,Binders,Central,116.4,52.38,0.0,8,2015,12,2015-12
CA-2016-114748,2016-10-09,Newell 310,Art,West,1.408,0.1584,0.2,1,2016,10,2016-10
CA-2016-114748,2016-10-09,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furnishings,West,169.568,0.0,0.2,2,2016,10,2016-10
US-2014-115189,2014-12-30,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Phones,East,251.964,-50.3928,0.4,6,2014,12,2014-12
US-2014-115189,2014-12-30,Hon 5100 Series Wood Tables,Tables,East,523.764,-192.0468,0.4,3,2014,12,2014-12
CA-2016-163594,2016-04-12,Xerox 206,Paper,West,19.44,9.3312,0.0,3,2016,4,2016-04
CA-2016-163594,2016-04-12,"Global Geo Office Task Chair, Gray",Chairs,West,194.352,-36.441,0.2,3,2016,4,2016-04
CA-2016-163594,2016-04-12,Aluminum Screw Posts,Binders,West,36.624,13.734,0.2,3,2016,4,2016-04
CA-2016-127243,2016-11-28,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,East,340.182,-73.7061,0.4,3,2016,11,2016-11
CA-2016-127243,2016-11-28,Translucent Push Pins by OIC,Fasteners,East,12.672,2.6928,0.2,8,2016,11,2016-11
CA-2016-127243,2016-11-28,GBC Plasticlear Binding Covers,Binders,East,6.888,-5.0512,0.7,2,2016,11,2016-11
CA-2016-127243,2016-11-28,Tennsco Commercial Shelving,Storage,East,32.544,-7.7292,0.2,2,2016,11,2016-11
CA-2016-127243,2016-11-28,"Situations Contoured Folding Chairs, 4/Set",Chairs,East,347.802,-24.843,0.3,7,2016,11,2016-11
CA-2017-161851,2017-04-15,VariCap6 Expandable Binder,Binders,South,15.57,-11.937,0.7,3,2017,4,2017-04
CA-2015-110345,2015-03-09,Avery 514,Labels,South,4.608,1.6704,0.2,2,2015,3,2015-03
CA-2014-107769,2014-10-28,Digium D40 VoIP phone,Phones,Central,257.98,74.8142,0.0,2,2014,10,2014-10
US-2017-123862,2017-01-07,Eldon Fold 'N Roll Cart System,Storage,West,153.78,44.5962,0.0,11,2017,1,2017-01
US-2017-123862,2017-01-07,Tennsco Commercial Shelving,Storage,West,61.02,0.6102,0.0,3,2017,1,2017-01
US-2017-123862,2017-01-07,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Supplies,West,110.11,31.9319,0.0,7,2017,1,2017-01
US-2017-123862,2017-01-07,Staples,Fasteners,West,7.89,3.5505,0.0,1,2017,1,2017-01
CA-2017-100580,2017-08-13,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Binders,West,36.024,11.7078,0.2,3,2017,8,2017-08
US-2017-145597,2017-11-02,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Art,Central,54.336,5.4336,0.2,4,2017,11,2017-11
CA-2014-132787,2014-09-19,"Decoflex Hanging Personal Folder File, Blue",Storage,West,92.52,24.9804,0.0,6,2014,9,2014-09
CA-2015-136224,2015-05-31,Newell 347,Art,South,10.272,1.1556,0.2,3,2015,5,2015-05
CA-2016-105732,2016-09-13,"Rogers Jumbo File, Granite",Storage,Central,40.74,0.4074,0.0,3,2016,9,2016-09
CA-2016-105732,2016-09-13,Avery 49,Labels,Central,14.4,7.056,0.0,5,2016,9,2016-09
CA-2016-105732,2016-09-13,"BlueLounge Milo Smartphone Stand, White/Metallic",Phones,Central,149.95,41.986,0.0,5,2016,9,2016-09
CA-2016-105732,2016-09-13,"Elite 5"" Scissors",Supplies,Central,16.9,5.07,0.0,2,2016,9,2016-09
CA-2016-105732,2016-09-13,Things To Do Today Pad,Paper,Central,17.61,8.4528,0.0,3,2016,9,2016-09
CA-2016-105732,2016-09-13,Harmony Air Purifier,Appliances,Central,378.0,136.08,0.0,2,2016,9,2016-09
CA-2016-105732,2016-09-13,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Paper,Central,17.64,8.6436,0.0,3,2016,9,2016-09
CA-2016-105732,2016-09-13,"Fellowes Mobile File Cart, Black",Storage,Central,373.08,100.7316,0.0,6,2016,9,2016-09
CA-2016-105732,2016-09-13,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furnishings,Central,1336.44,387.5676,0.0,14,2016,9,2016-09
CA-2016-105732,2016-09-13,Mediabridge Sport Armband iPhone 5s,Phones,Central,29.97,0.2997,0.0,3,2016,9,2016-09
CA-2017-108035,2017-11-29,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs,South,390.368,48.796,0.2,2,2017,11,2017-11
CA-2017-108035,2017-11-29,"Executive Impressions 13"" Chairman Wall Clock",Furnishings,South,101.52,19.035,0.2,5,2017,11,2017-11
CA-2017-160031,2017-12-04,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,East,74.352,23.235,0.2,3,2017,12,2017-12
CA-2017-147844,2017-05-02,"Adams ""While You Were Out"" Message Pads",Paper,West,15.7,7.065,0.0,5,2017,5,2017-05
CA-2017-147844,2017-05-02,Newell 34,Art,West,59.52,15.4752,0.0,3,2017,5,2017-05
CA-2017-147844,2017-05-02,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Paper,West,34.4,15.824,0.0,5,2017,5,2017-05
CA-2016-110975,2016-12-25,"Bevis Oval Conference Table, Walnut",Tables,East,313.176,-120.0508,0.4,2,2016,12,2016-12
CA-2016-110975,2016-12-25,Hon 4070 Series Pagoda Round Back Stacking Chairs,Chairs,East,866.646,173.3292,0.1,3,2016,12,2016-12
CA-2014-141649,2014-09-30,Eureka Sanitaire  Commercial Upright,Appliances,East,795.408,59.6556,0.2,6,2014,9,2014-09
CA-2014-124807,2014-07-12,Xerox 1949,Paper,Central,35.856,12.9978,0.2,9,2014,7,2014-07
CA-2014-124807,2014-07-12,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Accessories,Central,23.84,3.278,0.2,4,2014,7,2014-07
CA-2016-110009,2016-09-08,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furnishings,West,43.13,14.6642,0.0,1,2016,9,2016-09
CA-2016-110009,2016-09-08,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Paper,West,30.87,14.2002,0.0,7,2016,9,2016-09
CA-2017-168172,2017-08-06,"Acme 10"" Easy Grip Assistive Scissors",Supplies,East,70.12,21.036,0.0,4,2017,8,2017-08
CA-2015-100146,2015-05-14,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Bookcases,West,509.9575,41.9965,0.15,5,2015,5,2015-05
CA-2015-100146,2015-05-14,Dana Halogen Swing-Arm Architect Lamp,Furnishings,West,122.91,34.4148,0.0,3,2015,5,2015-05
